Ch_1,Ch_2,Ch_3,Ch_4,Sample
0.5564,-25.794,21.693,23.633,648
7.9168,-13.303,24.006,27.724,649
1.1195,-29.345,9.2529,20.563,650
1.9464,-16.203,5.1099,22.237,651
-11.225,-32.643,2.2626,19.867,652
-1.9243,-25.984,24.397,41.305,653
-6.769,-36.758,28.512,40.585,654
-5.9123,-35.399,38.295,40.773,655
-10.166,-40.155,32.458,30.232,656
-13.702,-38.872,23.894,17.154,657
-22.558,-44.147,17.148,9.8302,658
-27.396,-38.397,9.6669,4.1209,659
-28.526,-36.193,1.1647,-3.7286,660
-20.289,-32.439,-0.42125,0.060145,661
-7.0487,-9.2532,1.48,7.0669,662
-6.5016,-12.239,0.81702,8.8744,663
5.6342,0.46532,21.06,24.031,664
9.7237,-8.1086,29.116,23.22,665
10.829,1.9444,33.728,21.049,666
-1.928,-9.2949,8.4858,-1.7702,667
-6.5924,-4.0258,-1.4865,-7.3358,668
-14.745,-14.091,-6.2882,-18.064,669
-11.026,-1.2242,-0.77219,-17.728,670
-24.61,-13.151,-19.397,-33.166,671
-7.9461,1.9848,-12.057,-23.62,672
4.9756,10.405,-5.4808,-11.676,673
7.9725,8.9093,-1.0225,-2.5446,674
4.837,10.13,4.8129,7.181,675
8.2405,10.095,11.031,15.458,676
15.286,8.8361,25.836,25.034,677
10.907,-0.35132,27.941,18.746,678
6.9831,8.4915,20.168,9.9969,679
-8.2356,-5.8394,-1.7552,-12.091,680
-7.5523,4.6729,-8.0871,-18.846,681
-13.014,-4.7167,-27.437,-30.399,682
-11.356,6.2834,-29.313,-31.493,683
-18.545,-12.808,-38.482,-39.54,684
-15.107,0.016471,-33.436,-28.783,685
-17.489,-3.5669,-36.534,-25.953,686
0.46628,0.62189,-13.554,-4.2964,687
8.4403,6.9461,0.037084,6.764,688
10.831,17.183,-1.5157,3.66,689
0.55101,13.397,-13.199,-9.2409,690
-4.1575,9.5144,-16.866,-10.344,691
-9.4695,6.6384,-21.221,-15.91,692
-15.56,-2.5668,-26.878,-25.586,693
-8.3485,7.7781,-19.424,-19.362,694
-9.6026,1.0293,-29.436,-26.051,695
-6.697,10.977,-30.367,-23.526,696
-14.393,-5.8442,-35.083,-24.908,697
-5.377,10.605,-22.013,-14.587,698
2.3088,6.7058,-13.139,-6.7211,699
7.5561,8.8381,-2.9065,0.28525,700
1.8137,3.0372,-5.0582,-7.3609,701
11.331,16.015,16.724,13.068,702
3.7353,5.2861,14.459,13.427,703
5.6856,5.8801,12.437,10.445,704
1.0552,-0.034269,3.2153,-0.72855,705
2.8754,4.9696,-2.0831,-4.6329,706
3.3302,4.8092,-1.6311,-4.4776,707
8.8458,3.7211,-3.5892,-4.8548,708
5.0697,9.4577,-11.367,-12.521,709
-7.4066,-2.7346,-22.272,-26.324,710
-1.2795,6.969,-15.036,-21.74,711
-4.6953,-1.2108,-17.083,-22.813,712
0.60491,13.399,-8.6683,-16.325,713
-2.1518,1.2079,-6.9064,-13.914,714
8.0984,9.2779,8.7559,2.0266,715
5.0359,1.3046,7.6859,2.6822,716
4.74,-4.5992,18.565,16.98,717
7.2914,-4.0477,9.4856,10.326,718
27.756,39.329,3.9769,4.5915,719
15.712,20.907,-3.5326,0.97546,720
13.888,9.842,7.4463,14.714,721
4.9381,10.297,-1.9787,8.7945,722
-9.1208,4.3272,-17.94,-6.897,723
-8.76,10.088,-13.736,-7.7321,724
-6.3114,2.8386,-6.3845,-1.6435,725
1.8785,10.249,9.183,11.948,726
6.2581,3.4398,8.5318,13.452,727
12.51,17.86,10.389,17.413,728
3.1407,2.8191,-0.43265,7.2027,729
3.7188,4.8019,-1.1122,6.7131,730
-2.071,-5.5784,-10.683,-1.7733,731
7.0528,7.549,-4.9342,1.8727,732
-0.89229,1.0172,-14.366,-10.7,733
9.2849,14.975,-0.73822,-2.3143,734
3.2211,2.808,-4.3224,-9.13,735
-3.8715,-3.1611,-7.8283,-10.74,736
4.2654,-1.6995,5.8798,5.1231,737
21.797,8.6046,23.931,20.114,738
30.061,16.984,35.375,28.294,739
34.166,13.236,41.375,34.518,740
25.349,14.388,35.365,25.836,741
8.1482,2.0742,16.358,3.2513,742
4.6517,12.095,6.6902,-5.9343,743
-3.3299,-1.3884,-2.7334,-11.895,744
3.4555,10.905,7.7289,1.6386,745
-5.9114,-0.94741,-6.7306,-10.608,746
-1.3622,4.92,-5.9618,-11.365,747
-3.1833,-2.144,-5.2023,-9.7216,748
5.2118,11.408,11.496,2.6335,749
5.9671,1.2318,13.856,5.6105,750
15.27,7.8746,18.16,19.249,751
19.955,6.2795,21.571,17.342,752
21.551,8.1708,21.819,12.243,753
10.501,5.34,10.295,7.3815,754
0.060178,-7.1157,0.74191,0.026784,755
-5.9354,-4.4646,-10.68,-9.2848,756
-2.4422,-10.736,-16.101,-17.077,757
2.3194,-0.74069,-10.751,-18.663,758
-2.8268,-13.899,-13.835,-18.181,759
-2.7481,-8.2271,-8.9005,-8.4626,760
-12.803,-17.775,-17.237,-16.957,761
-0.70444,-4.318,-0.55042,-5.336,762
-1.5821,-16.673,-2.3186,-6.81,763
10.976,2.2682,8.603,4.5971,764
3.5045,-3.3525,7.3532,6.7725,765
6.9905,-1.3179,10.224,13.372,766
9.4103,-0.53344,1.8141,5.776,767
2.2677,3.7692,-6.4946,-10.216,768
-1.6398,1.3757,-11.028,-17.699,769
7.3594,3.0161,-2.7982,-6.1463,770
0.9655,3.2811,-1.3182,-3.452,771
-4.3654,-7.7425,-7.3613,-8.9815,772
-4.9194,-1.9439,-6.7976,-14.892,773
-9.4862,-12.727,-6.3652,-14.831,774
1.2806,-2.5824,13.518,9.5806,775
-3.0965,-8.0213,8.9712,8.1927,776
-5.8687,0.18323,5.9979,3.7064,777
-9.6108,-14.805,1.233,-0.51583,778
12.066,10.144,20.275,19.928,779
8.0222,3.5432,17.095,18.681,780
13.741,11.526,22.484,21.733,781
10.129,6.2906,16.634,15.337,782
10.419,10.8,12.078,9.3017,783
9.4407,14.514,5.1359,3.9084,784
8.7333,10.09,6.6771,8.4115,785
10.818,12.235,15.783,21.079,786
4.9645,4.3433,16.077,24.006,787
-4.1442,-0.48843,8.117,14.628,788
-9.5437,-8.7818,-5.6111,1.13,789
-8.5971,1.747,-9.1111,-4.7882,790
-13.697,-6.2856,-15.188,-16.117,791
-4.0872,9.4786,-1.5527,-8.8625,792
1.2197,3.0187,7.7674,-0.24966,793
13.127,15.985,14.638,5.9327,794
1.3966,3.8231,-9.2049,-17.326,795
3.5635,10.777,-6.5441,-16.781,796
4.3356,9.3618,-10.498,-15.53,797
12.513,17.359,-1.3187,0.70169,798
-5.1723,3.5954,-6.8266,-3.3403,799
-12.837,1.4995,-11.411,-12.424,800
-10.886,0.47674,-10.322,-14.248,801
-8.1422,1.8959,-6.8294,-7.9291,802
-5.5151,2.3786,-4.5166,1.7352,803
-9.7567,-10.13,-5.2577,7.2807,804
2.7956,5.8735,11.009,18.183,805
8.251,2.0332,9.0861,11.939,806
17.88,17.608,21.437,19.054,807
22.224,9.5207,20.541,19.924,808
32.097,22.289,21.79,25.816,809
15.816,9.7863,3.9792,7.9448,810
10.322,13.859,-3.8701,-0.88996,811
-2.3175,1.3318,-15.573,-13.454,812
-4.1186,7.4228,-11.708,-11.122,813
-8.7369,4.1033,-7.5349,-8.2857,814
-4.1226,7.0906,0.01559,-1.5025,815
-4.8883,3.3774,-7.3113,-6.3226,816
-1.4006,4.2109,-5.3806,-3.2057,817
-0.3239,9.8102,0.062683,-0.86808,818
8.0226,9.5312,8.6601,8.4409,819
16.337,18.227,15.933,19.018,820
5.5896,4.9688,8.8727,10.746,821
10.98,15.109,12.855,16.735,822
4.2351,10.745,-6.7202,4.1709,823
6.3285,20.651,2.1087,11.447,824
0.56437,10.353,6.3835,10.941,825
11.007,20.898,15.428,19.735,826
0.279,4.401,5.9213,14.987,827
-2.6209,10.762,2.7712,11.193,828
-3.3436,0.23219,1.1401,10.215,829
5.5245,7.0418,12.229,18.897,830
1.8425,5.3189,-0.0066755,5.0519,831
4.0822,8.0889,-1.2454,-0.38617,832
8.8591,14.362,8.6353,6.649,833
10.484,11.085,6.4761,8.2846,834
14.315,20.584,6.5061,6.565,835
11.874,18.213,5.1875,7.3477,836
10.478,27.956,9.4873,14.425,837
-1.1603,12.32,7.9735,10.657,838
6.2465,18.36,19.617,19.523,839
-0.68961,6.3205,12.577,15.623,840
1.4197,15.924,13.732,17.901,841
-7.6162,0.86684,-3.5143,5.6784,842
1.0655,13.685,7.8073,16.599,843
3.4102,7.2208,9.5694,21.892,844
11.503,11.575,16.093,33.167,845
10.303,8.9868,11.239,28.026,846
18.622,16.74,19.509,29.982,847
22.763,24.301,27.741,34.19,848
27.17,26.182,28.349,35.47,849
23.694,30.929,19.683,24.025,850
17.443,27.709,12.282,16.213,851
22.952,31.91,15.035,18.374,852
20.419,16.071,18.179,15.428,853
10.904,20.473,16.161,9.3427,854
-6.9069,0.93024,-1.2121,-2.7735,855
-0.6156,14.558,8.1877,12.328,856
-3.6072,7.4067,1.5514,12.717,857
8.6928,20.963,13.19,24.314,858
8.9698,15.009,13.038,20.164,859
16.895,-11.869,24.633,21.837,860
4.7322,-25.294,4.858,4.6919,861
-6.1619,-18.8,-9.4747,-12.802,862
-9.7896,-27.577,-16.549,-22.641,863
-0.47435,-22.475,-11.411,-18.157,864
-14.969,-28.063,-26.109,-33.067,865
-19.663,-25.421,-28.998,-38.672,866
-11.324,-24.415,-21.532,-38.179,867
-1.8168,-22.709,-11.09,-28.616,868
0.055022,-16.975,3.3012,-15.761,869
-0.3715,-17.638,4.606,-10.038,870
0.66636,-11.293,10.998,-5.3298,871
-15.042,-31.415,-7.0711,-20.467,872
-16.869,-27.05,-17.397,-25.329,873
-26.905,-36.104,-30.264,-36.965,874
-22.295,-26.134,-25.446,-26.617,875
-23.764,-35.84,-26.857,-20.47,876
-13.056,-24.123,-15.388,-6.5319,877
-19.651,-30.861,-28.536,-19.282,878
-12.272,-17.714,-23.383,-20.149,879
-2.2879,-16.608,-17.499,-17.441,880
6.1588,-8.7629,-8.2662,-9.0024,881
0.020124,-14.925,-6.3403,-9.3679,882
-3.4281,-29.002,-1.476,-3.6996,883
-7.8266,-33.551,-0.035173,-1.3849,884
6.4594,-19.296,4.3743,-0.99168,885
-0.55845,-11.454,-3.6059,-3.7252,886
-11.386,-27.629,-20.757,-15.476,887
2.948,-18.049,-11.68,-6.9709,888
-9.5813,-26.295,-18.916,-9.7174,889
-3.4291,-11.378,-9.4884,-3.1591,890
1.8949,-19.023,-7.3009,-1.995,891
6.0693,-3.7609,2.8462,6.4735,892
0.92651,-12.236,-2.7578,-1.4712,893
4.8648,-1.606,-0.63793,-0.31409,894
1.6165,-5.0088,-2.3483,-5.9246,895
16.033,5.6349,12.569,5.5471,896
8.7941,-1.6257,10.156,0.95618,897
6.677,-5.1107,8.0877,-1.7525,898
4.1162,-4.9199,3.0386,-4.429,899
-3.4446,-10.607,-3.7497,-10.96,900
-11.108,-10.576,-10.728,-17.618,901
-15.371,-12.684,-17.415,-21.061,902
-9.47,-4.9919,-6.5969,-10.882,903
-13.167,-21.453,-7.3246,-9.6113,904
-6.6735,-8.6931,-1.9524,4.3859,905
-11.221,-18.1,-6.9762,1.2406,906
-2.9684,-6.7385,1.8533,9.0175,907
-6.502,-22.908,1.0861,14.491,908
-11.93,-30.908,11.995,24.556,909
-1.7007,-8.6353,13.013,19.139,910
19.297,18.976,19.96,21.338,911
0.30002,-10.313,6.0636,7.1193,912
-0.011515,-6.8569,8.7271,10.749,913
-0.3876,-5.383,5.0412,7.4602,914
-2.9454,-5.8497,1.0284,0.40055,915
-1.3027,1.2822,-1.3629,2.0074,916
-1.8252,-1.681,-7.4395,-1.2967,917
-5.5278,0.56939,-7.4238,-5.6314,918
-10.548,-10.977,-13.345,-13.42,919
2.0174,2.1691,1.322,1.0046,920
-6.1275,-13.249,-1.441,-2.6559,921
-9.2208,-6.2704,0.57505,-0.51289,922
-11.987,-12.573,-4.616,-3.7669,923
-4.8041,-2.9093,3.4624,-2.0237,924
-12.23,-12.201,-3.1777,-6.2709,925
-2.8099,-3.6345,10.531,8.4365,926
-9.9511,-14.623,7.3198,6.121,927
-9.3149,-8.5963,6.2099,8.2894,928
-15.523,-10.947,-3.9702,2.8744,929
-13.028,-9.0445,-9.48,0.57625,930
-4.7925,-5.6664,-5.0219,1.2144,931
-3.6993,-10.941,-1.2806,0.32847,932
-4.4323,-9.8126,1.7206,2.6444,933
-10.822,-13.152,-5.7233,-8.5757,934
-9.5439,-5.2402,-9.4385,-16.963,935
-18.908,-19.274,-20.277,-20.944,936
-12.146,0.28541,-6.1583,-10.123,937
-17.002,-9.7943,-5.6781,-13.896,938
-6.472,-2.8703,3.2073,-3.3041,939
-3.4478,-11.474,-5.8963,-7.2631,940
-1.2478,-1.1487,-8.2783,-7.5934,941
-8.9346,-12.944,-15.92,-16.17,942
-6.6176,-4.2635,-14.204,-12.035,943
-20.536,-6.761,-22.098,-17.376,944
-31.152,-12.181,-36.989,-32.086,945
-37.89,-18.381,-46.341,-42.75,946
-25.484,-14.604,-26.344,-27.399,947
-18.469,-2.3212,-17.928,-21.99,948
-26.044,-5.3224,-21.831,-23.616,949
-22.014,3.824,-23.343,-23.557,950
-18.971,-3.6715,-27.632,-28.799,951
-11.6,5.4932,-16.727,-23.498,952
-19.528,-4.8784,-30.847,-35.273,953
-12.399,7.3494,-21.415,-25.875,954
-12.899,-1.3591,-20.293,-28.596,955
-6.1588,8.4059,-12.513,-17.386,956
-16.895,-5.3867,-18.075,-16.219,957
-10.729,3.7391,-9.6964,-6.0952,958
-10.551,-0.66386,-10.867,-7.107,959
-0.4476,9.0463,-4.5087,-2.9804,960
-3.4286,7.2355,-1.9485,-4.5025,961
-10.018,0.58579,-4.2043,-9.2367,962
-9.04,5.8583,-7.5621,-9.8831,963
-4.6025,2.5865,-1.2759,-1.4892,964
7.6573,14.805,12.49,8.3397,965
10.863,13.095,7.346,1.9226,966
11.712,15.95,3.8044,-2.2481,967
5.297,3.5001,-0.94172,-2.4099,968
9.9862,18.345,9.0294,5.5811,969
5.8075,10.73,0.23414,-2.5771,970
15.193,22.166,8.1336,4.8125,971
8.1726,11.524,1.6502,-3.8873,972
11.139,18.119,7.052,3.5313,973
2.6301,6.7167,-3.451,-5.5241,974
6.7025,10.894,-4.5495,-6.5275,975
5.7418,6.626,-4.557,-2.9902,976
9.9253,10.509,-0.47723,2.9548,977
9.5099,11.522,-1.5573,2.2665,978
6.5284,8.2318,-0.43305,-0.31878,979
10.262,16.514,2.7158,-1.4325,980
12.824,11.102,5.2601,5.4353,981
16.486,12.925,18.67,19.133,982
15.233,1.2761,24.479,25.174,983
21.884,13.818,35.137,34.641,984
5.6496,-5.164,15.145,17.663,985
7.2718,2.3761,20.067,19.782,986
0.7725,-8.4535,13.708,8.8804,987
-0.059205,-3.4764,9.5531,2.8218,988
-10.711,-16.785,-3.6714,-7.6236,989
-1.3372,-3.3524,-3.1002,-4.565,990
-11.161,-13.896,-17.038,-14.921,991
-6.8459,-4.7639,-18.464,-15.873,992
0.76872,15.198,-21.988,-25.053,993
-2.4822,15.209,-23.722,-29.237,994
-0.55967,10.852,-14.495,-18.452,995
-1.3038,-2.5571,-12.554,-13.549,996
-2.8324,4.9447,-18.577,-14.724,997
-9.3613,-4.0027,-20.012,-18.405,998
-3.7556,2.3334,-4.5304,-10.004,999
-14.157,-10.756,-18.221,-22.608,1000
-12.707,0.87082,-17.5,-20.676,1001
-18.876,-7.6983,-20.689,-23.017,1002
-13.858,3.1349,-16.432,-21.2,1003
-16.756,-8.3543,-28.766,-32.389,1004
-4.7954,2.7435,-23.625,-26.918,1005
-4.4672,-0.88468,-25.314,-26.496,1006
-2.6819,7.8179,-19.554,-24.044,1007
-13.16,2.7832,-29.234,-33.358,1008
-7.8598,4.1235,-20.281,-21.269,1009
0.022694,7.5499,-11.962,-14.804,1010
1.6042,-1.8237,-6.672,-7.4776,1011
8.2002,9.4533,3.7833,4.4752,1012
2.8048,-1.2424,0.0085582,3.1944,1013
9.2066,2.4926,11.072,16.55,1014
13.36,-1.2395,9.7223,15.869,1015
13.58,6.0242,11.655,18.797,1016
15.08,-3.2888,9.2444,20.002,1017
33.696,11.814,23.664,31.606,1018
17.702,-1.0923,6.157,13.173,1019
9.2571,2.2107,2.1219,9.894,1020
3.3584,-4.5852,1.5359,3.6942,1021
13.806,9.9311,14.296,7.0728,1022
11.237,4.6685,11.142,4.8302,1023
15.755,4.026,21.188,14.527,1024
16.425,5.3062,19.606,13.241,1025
14.359,9.8995,15.998,9.5744,1026
13.715,10.035,24.177,17.803,1027
8.4498,-1.6419,17.28,12.568,1028
8.6062,10.613,12.248,6.0669,1029
4.6769,1.4019,0.16629,0.69946,1030
11.33,8.5757,5.539,9.688,1031
5.8149,4.1342,-1.5288,4.8366,1032
11.338,12.393,9.8284,19.376,1033
12.867,-1.596,19.82,31.529,1034
23.045,6.2038,38.541,44.435,1035
17.912,-7.8252,41.435,48.958,1036
24.214,2.4611,52.482,58.913,1037
9.2041,-9.2478,44.011,43.459,1038
4.2148,-6.1073,43.771,40.754,1039
3.35,-6.8147,37.603,39.14,1040
2.7083,-8.2121,35.223,36.265,1041
-1.5362,-8.469,24.839,25.682,1042
-4.7488,-11.958,16.96,18.496,1043
0.98898,-4.3162,27.585,25.413,1044
3.0713,-12.906,27.638,31.995,1045
11.242,-1.3263,32.655,40.605,1046
8.3017,-10.91,29.465,37.116,1047
14.712,3.239,41.347,42.742,1048
8.5086,-4.988,31.415,24.22,1049
10.755,1.7967,31.16,18.975,1050
2.6905,-13.102,21.458,11.242,1051
7.2736,2.9128,12.474,5.0273,1052
-3.5836,0.37336,-12.737,-20.161,1053
-4.2251,1.793,-11.077,-21.771,1054
-11.896,-1.1559,-18.206,-31.112,1055
-8.1338,3.6339,-20.721,-33.985,1056
-5.9485,8.2892,-24.321,-33.881,1057
-4.2036,6.2337,-23.732,-30.283,1058
2.801,10.651,-13.039,-19.857,1059
-6.8869,3.4952,-19.426,-24.179,1060
-6.7606,1.3365,-16.859,-21.934,1061
-12.027,-11.158,-25.026,-27.179,1062
-17.246,-2.1921,-27.467,-26.329,1063
-21.615,-9.8981,-36.238,-35.93,1064
-17.207,2.3145,-35.185,-35.904,1065
-19.545,-5.7111,-34.839,-33.371,1066
-1.5166,9.7923,-12.719,-9.3506,1067
8.629,8.0832,-5.4334,0.17998,1068
12.62,5.4358,7.3143,18.059,1069
5.2897,10.801,-3.9737,13.824,1070
23.077,35.293,-0.40576,13.58,1071
15.008,19.169,0.058467,8.2786,1072
10.72,14.637,-1.3643,5.1011,1073
6.899,5.8971,-2.1546,3.8927,1074
3.7395,1.002,-6.402,1.1922,1075
6.2621,13.042,-4.9339,0.16688,1076
-0.76775,2.1515,-10.442,-8.0759,1077
14.569,14.515,5.7387,4.6915,1078
18.822,6.8357,12.073,11.312,1079
25.911,22.141,23.38,21.57,1080
20.286,12.895,16.028,19.435,1081
18.69,15.681,14.19,20.194,1082
7.6314,1.9328,1.3731,1.8202,1083
5.7832,6.7217,-0.34066,-0.24388,1084
-2.5048,-2.5685,-13.303,-11.068,1085
8.0405,9.1676,-7.626,-7.8494,1086
-2.1696,4.2735,-13.623,-14.258,1087
-4.4311,4.8732,-12.232,-10.442,1088
-4.9952,2.6858,-13.557,-9.0347,1089
-8.0765,-2.9098,-16.328,-11.845,1090
1.2762,7.6736,-6.4913,-3.4046,1091
4.5686,-0.81168,-3.753,0.22402,1092
7.024,5.3306,1.3319,4.6493,1093
-2.0853,-2.2291,-9.9139,-4.5845,1094
-3.9744,6.0879,-6.0158,-1.5549,1095
-3.6293,-6.5523,-4.3182,-1.6049,1096
10.914,8.4076,13.589,16.382,1097
0.14047,-2.6486,4.697,7.5993,1098
6.4149,7.9503,8.4911,7.2907,1099
-4.8895,-10.892,1.1536,2.8087,1100
1.6814,-7.6335,13.029,11.503,1101
20.347,20.196,14.343,9.2921,1102
22.352,24.607,9.9463,8.3621,1103
13.235,7.3502,8.9473,3.6461,1104
0.051167,1.9237,-4.7971,-15.763,1105
-11.186,2.4313,-17.119,-23.468,1106
-6.5084,-0.11754,-13.771,-13.502,1107
-7.1284,5.225,-11.251,-13.914,1108
-23.513,-11.545,-22.173,-23.135,1109
-20.453,-7.4402,-15.997,-14.509,1110
-20.868,-17.913,-20.485,-20.844,1111
-16.118,-2.6181,-15.106,-17.644,1112
-25.337,-12.589,-25.314,-23.866,1113
-19.187,-4.9031,-19.688,-18.203,1114
-23.876,-19.792,-26.848,-22.959,1115
-24.288,-14.64,-20.385,-14.203,1116
-26.172,-14.76,-21.742,-12.445,1117
-17.971,-6.5338,-20.819,-11.427,1118
-21.715,-10.397,-30.341,-22.8,1119
-20.123,-13.497,-20.018,-12.573,1120
-16.645,-4.587,-11.346,-4.9273,1121
-8.5108,-2.0345,-7.9288,-0.9791,1122
-2.078,3.0399,-1.9805,4.0983,1123
-6.6639,0.0018742,-8.3447,-2.3296,1124
-3.1108,10.763,-1.1955,-0.68783,1125
-5.2443,-1.7475,-9.4814,-8.6479,1126
-11.565,1.637,-14.098,-4.3017,1127
-21.303,-11.444,-21.927,-8.8955,1128
-7.8646,6.0682,-10.42,-5.2836,1129
-19.704,-8.4631,-22.827,-22.071,1130
-15.669,-4.555,-17.295,-17.943,1131
-15.635,-11.891,-19.527,-16.766,1132
-9.2125,-9.873,-3.619,1.0732,1133
-11.055,-18.63,7.1877,4.7176,1134
-9.6986,-19.896,12.638,4.9806,1135
-13.968,-16.497,6.7107,-4.2367,1136
-9.9607,-12.583,3.1514,-7.2987,1137
-3.8384,-6.7085,9.4664,7.8239,1138
-0.57911,-13.74,15.98,19.44,1139
0.81729,-10.57,21.745,22.951,1140
-6.8957,-22.769,10.133,10.072,1141
-1.4518,-11.284,15.908,11.816,1142
-2.5188,-16.209,5.8556,3.2813,1143
3.4375,-4.8566,-2.4602,-2.7824,1144
-10.187,-18.608,-19.563,-19.85,1145
-4.1931,-3.5613,-3.9164,-6.6565,1146
-0.52527,-9.1181,6.9328,-2.8714,1147
11.117,-4.5804,22.661,8.8273,1148
7.0158,-13.918,18.962,10.053,1149
3.1232,-10.549,7.5207,8.0483,1150
-11.135,-15.305,-5.593,-1.6172,1151
-12.86,-21.665,-1.0117,-0.5277,1152
-7.4406,-14.779,2.5835,3.2021,1153
-3.9566,-14.677,5.8771,10.255,1154
-3.735,-8.7531,12.93,21.935,1155
0.96393,-9.8436,16.409,24.915,1156
6.8197,-1.4269,23.934,25.926,1157
-1.7939,-13.167,14.135,12.668,1158
2.4487,-1.5894,13.888,10.567,1159
-9.4666,-16.212,-1.8041,-5.3544,1160
4.0589,-1.6092,20.186,14.151,1161
9.7217,-11.025,31.357,26.371,1162
16.528,-4.1932,37.454,29.319,1163
7.8955,-12.648,26.1,21.753,1164
7.1922,-5.0665,21.891,19.62,1165
-2.6185,-13.396,3.7069,-0.62716,1166
-7.0081,-11.807,-1.0024,-4.971,1167
-10.419,-2.9663,0.24718,-3.1104,1168
-5.5483,-12.684,1.2835,-2.525,1169
-2.2984,-4.3128,3.5048,-0.52015,1170
-8.5616,-7.2684,-7.1652,-4.2217,1171
-5.6851,0.29779,-0.85901,0.31206,1172
-6.5653,-5.1179,-1.9359,-5.0404,1173
-6.675,5.1414,-3.1296,-7.7824,1174
-17.238,-13.696,-8.2991,-12.488,1175
-15.194,-9.6687,-0.32261,-2.9925,1176
-21.908,-19.602,-1.9076,-4.6906,1177
-2.0623,-6.501,23.84,21.026,1178
-1.1892,-11.028,20.833,22.445,1179
4.7779,0.053888,21.264,23.49,1180
-4.0502,-3.4176,2.9332,4.8118,1181
-7.1982,-2.2087,-7.2214,-3.9564,1182
-2.7791,3.0419,-6.2818,-3.6511,1183
-2.858,3.8369,-7.5218,-7.1673,1184
4.1857,9.1503,0.19838,-0.0061653,1185
8.5432,7.8889,2.9835,-0.21495,1186
5.8344,14.56,4.4053,-1.2464,1187
3.1679,5.5472,-0.031375,-2.1577,1188
11.454,11.944,4.2704,6.341,1189
10.593,3.5256,-0.96301,3.6322,1190
14.888,16.005,6.773,6.432,1191
10.223,6.1658,3.6924,-0.46618,1192
16.877,16.41,11.858,4.044,1193
12.753,5.5971,14.095,4.5304,1194
23.723,19.121,20.185,9.4343,1195
12.108,6.6501,1.5226,-9.0197,1196
9.0644,6.8959,2.1979,-8.793,1197
2.3097,7.3541,-1.423,-14.5,1198
7.1581,11.103,8.0207,-5.7186,1199
14.007,14.592,12.319,3.4544,1200
7.2292,4.8492,1.2154,-1.6648,1201
7.0207,7.464,-0.23226,-1.668,1202
1.994,-3.4304,-6.6125,-9.0704,1203
5.155,9.0234,-4.8536,-10.332,1204
8.9288,3.6225,-7.7437,-9.4165,1205
18.584,18.682,-3.0283,1.1728,1206
11.762,4.7795,-5.107,-0.14917,1207
22.238,13.378,7.9985,11.914,1208
16.361,7.2275,-3.2415,5.7731,1209
13.471,10.981,-7.8943,4.2117,1210
11.67,9.4951,-13.55,1.935,1211
21.222,22.601,5.2524,12.247,1212
11.635,10.592,0.8139,-0.0787,1213
13.037,13.92,8.1122,4.8507,1214
10.94,11.888,10.838,8.2695,1215
8.0668,3.4006,3.0316,1.9023,1216
10.911,7.3553,0.61661,-0.56642,1217
11.367,6.754,-1.5405,-4.436,1218
18.31,21.183,10.372,3.93,1219
18.235,10.931,12.183,10.484,1220
29.05,23.457,16.72,22.205,1221
23.076,13.22,11.696,22.947,1222
32.627,24.414,23.71,31.251,1223
34.302,17.974,26.757,30.232,1224
30.485,24.559,31.374,33.006,1225
13.729,8.7661,14.18,14.933,1226
20.919,18.7,24.153,19.787,1227
13.441,7.2687,19.778,17.808,1228
18.89,20.235,30.117,29.229,1229
17.647,17.343,27.578,26.231,1230
22.042,15.207,26.997,28.851,1231
27.676,24.414,22.336,30.543,1232
34.375,26.314,23.44,37.386,1233
31.517,30.864,24.586,41.719,1234
26.38,22.91,23.23,35.974,1235
22.984,21.056,17.399,22.615,1236
17.815,14.779,3.1139,10.627,1237
18.809,15.77,9.9637,20.775,1238
18.235,11.424,12.62,24.844,1239
26.257,21.837,23.453,36.107,1240
22.599,4.9585,20.92,28.572,1241
31.153,14.811,23.781,31.3,1242
36.961,21.715,27.753,38.761,1243
34.438,18.858,29.88,36.02,1244
-20.1,-11.196,-15.658,-9.0175,1245
-29.01,-16.051,-29.839,-18.472,1246
-28.206,-17.333,-32.114,-21.813,1247
-29.7,-9.8884,-23.988,-23.914,1248
-26.335,-14.76,-13.28,-16.301,1249
-19.735,-8.6335,-4.9226,-9.4226,1250
-21.224,-14.595,-10.165,-13.359,1251
-10.772,-4.8028,0.8396,-5.4625,1252
-7.8715,-8.5127,2.9649,-7.5587,1253
-6.4415,-3.1624,0.72203,-9.493,1254
-18.648,-15.065,-16.269,-19.339,1255
-25.965,-9.9604,-23.23,-18.733,1256
-31.356,-12.48,-33.218,-24.568,1257
-28.232,-18.22,-26.468,-22.082,1258
-26.368,-16.184,-17.15,-18.994,1259
-29.556,-22.348,-19.632,-21.325,1260
-14.211,-3.1194,-1.6714,-9.1084,1261
-6.3896,-6.2064,8.4737,-0.88229,1262
3.8082,-2.0225,18.662,11.906,1263
-5.5037,-16.197,5.1866,-0.95726,1264
-4.6965,-10.029,9.1953,2.8878,1265
-9.0407,-14.927,3.8859,-0.72026,1266
-0.53882,0.81055,4.1411,-0.63169,1267
-3.7662,-10.469,-4.9165,-5.8441,1268
4.4272,4.7847,-1.057,1.1539,1269
0.91504,-5.4879,-8.4642,-3.7564,1270
0.65517,-0.98049,-8.45,-2.713,1271
-13.106,-9.3698,-26.409,-15.371,1272
